id	name	name_en	name_zh-CN	name_zh-TW	description	description_en	description_zh-CN	description_zh-TW
147	聖なるねじれ樹	Holy Twisted Arbor	扭曲圣树	神聖螺旋樹	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
148	スーメック	Smech	须鱿鱼	鬚魷魚	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
149	ルインストン	Ruin Stone	卢因石	毀滅之石	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
150	朽ちた樹の大枝	Rotting Arbor Branch	枯树大枝	腐朽之木的大枝	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
151	古代魚	Living Fossil	古代鱼	古代魚	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
152	朽ちた樹の枯れ枝	Rotting Arbor Twig	枯树枯枝	腐朽之木的枯枝	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
153	幻惑の木片	Bewitching Chip	幻惑木片	幻惑木片	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
154	ルインフィッシュ	Ruin Fish	卢因鱼	毀滅魚	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
155	派手な石材	Gaudy Stone	华美石材	華麗的石材	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
156	邪なるねじれ樹	Evil Twisted Arbor	扭曲邪树	邪惡螺旋樹	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
157	ブラストフィッシュ	Blast Fish	爆裂鱼	爆破魚	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
158	ツドイグサ	Gathered Leaves	结草	集會草	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
159	ブランチトランク	Blanched Trunk	树干	巨型枝幹	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
160	チョウロウウオ	Elder Fish	丹色蝴蝶鱼	長老魚	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
161	正体不明の輝石	Unknown Augite	未知的辉石	未知的輝石	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
162	太古の老木	Ancient Log	太古老柴	太古老柴	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
163	太古の聖魚	Sage Fish	太古圣鱼	太古聖魚	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
164	導きの花	Shepherdflower	引路花	指引之花	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
165	ローズビー	Rose Bee	玫瑰蜂	玫瑰蜂	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
166	首垂れ草	Flopflower	垂首草	垂首草	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
167	紫紺の雫	Indigo Droplet	黛紫之露	紫紺水滴	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
168	オレンジグラス	Orange Glass	橙黄玻璃	香橙玻璃	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
169	ジェムフライ	Gem Fly	宝石蝇	寶石蠅	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
170	灯篭ホタル	Lantern Fly	灯笼萤火虫	燈籠螢火蟲	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
171	激憤の叫び	Indignant Scream	激愤咆哮	激憤悲鳴	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
172	霊魂宝珠	Spirit Stone	灵魂宝珠	靈魂寶珠	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
173	挑戦券[ザールブルグ]	Challenge Ticket [Salburg]	挑战券[萨尔布鲁克]	挑戰券[薩爾布魯克]	「ザールブルグの錬金術士～受け継がれる思い～」に挑戦するために必要な券。	"Ticket required to participate in ""The Alchemist of Salburg: Inherited Feelings."""	挑战“萨尔布鲁克的炼金术士 ～思念传承～”所需的券。	挑戰「薩爾布魯克的鍊金術士～被繼承的意念～」\n所需的票券。
174	バトルコイン	Battle Coin	战斗硬币	戰鬥硬幣	「ザールブルグの錬金術士～受け継がれる思い～」交換所で使用できるアイテム。	"Exchange for items at the ""The Alchemist of Salburg: Inherited Feelings"" Exchange."	可以在“萨尔布鲁克的炼金术士 ～思念传承～”兑换所使用的道具。	可於「薩爾布魯克的鍊金術士～被繼承的意念～」\n兌換所使用的道具。
175	オニワライタケ	Devilspawn Shoot	鬼笑菇	鬼笑菇	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
176	こじょのこしかけ	Polypore Shroom	女儿杌	女兒凳	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
177	レジエン石	Regicite	雷吉恩石	磊真石	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
178	日影石	Shadestone	日影石	日影石	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
179	宝石草のタネ	Jewelgrass Seeds	宝石草种	寶石草的種子	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
180	月のしずく	Moon Drop	月之滴	月之水滴	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
182	黄金うにの枝	Gold Uni Branch	黄金海胆树枝	黃金海膽樹的樹枝	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
183	聖銀石	Celestial Silver Stone	圣银石	聖銀石	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
184	挑戦券[300万DL記念]	Challenge Ticket [5M Worldwide DL Celebration]	挑战券[全球500万次下载纪念]	挑戰券[全球500萬次下載紀念]	「300万DL記念 勇者レスナの大冒険～囚われの姫君～」に挑戦するために必要な券。	Ticket required to participate in 5M Worldwide DL Celebration, Resna the Hero's Great Adventure: The Imprisoned Princess.	挑战“全球500万次下载纪念 勇者蕾斯娜的大冒险 ～被囚禁的公主～”所需的券。	挑戰「全球500萬次下載紀念 勇者蕾斯娜的大冒險\n～被囚禁的公主～」所需的票券。
186	記念メダル	Celebration Medal	纪念币	紀念幣	「300万DL記念 勇者レスナの大冒険～囚われの姫君～」交換所で使用できるアイテム。	Exchange for items at the 5M Worldwide DL Celebration, Resna the Hero's Great Adventure: The Imprisoned Princess Exchange.	可以在“全球500万次下载纪念 勇者蕾斯娜的大冒险 ～被囚禁的公主～”兑换所使用的道具。	可於「全球500萬次下載紀念 勇者蕾斯娜的大冒險\n～被囚禁的公主～」兌換所使用的道具。
187	挑戦券[ハロウィン]	Challenge Ticket [Halloween]	挑战券[万圣节]	挑戰券[萬聖節]	イベント「決戦！ハロウィンぷに」に挑戦するために必要な券。	"Ticket required to participate in the ""Showdown! Halloween Puni"" Event."	挑战“决战！万圣节噗尼”活动所需的券。	挑戰活動「決戰！萬聖節噗尼」所需的票券。
188	300万DL記念ガチャチケット	5M Worldwide DL Celebration Wish Ticket	全球500万次下载纪念星愿券	全球500萬次下載紀念星願券	300万DL記念 LEGEND FESを1回引くことができるチケット。	A ticket that allows you to make a wish in the 5M Worldwide DL Celebration - LEGEND FES.	使用该券可以在“全球500万次下载纪念 LEGEND FES”许下1次星愿。	可許下1次全球500萬次下載紀念 LEGEND FES星願的票券。
189	ハロウィンパンプキン	Halloween Pumpkin	万圣节南瓜	萬聖節南瓜	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
190	ハロウィンツリー	Halloween Tree	万圣节树	萬聖節樹	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
191	ハロウィンバグ	Halloween Bug	万圣节虫	萬聖節蟲	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
192	トリックコイン	Trick Coin	捣蛋硬币	搗蛋硬幣	「決戦！ハロウィンぷに」交換所で使用できるアイテム。	"Exchange for items at the ""Showdown! Halloween Puni"" Exchange."	可以在“决战！万圣节噗尼”兑换所使用的道具。	可於「決戰！萬聖節噗尼」兌換所使用的道具。
193	トリートボックス	Treat Box	甜点盒	糖果箱	「決戦！ハロウィンぷに」交換所で使用できるアイテム。	"Exchange for items at the ""Showdown! Halloween Puni"" Exchange."	可以在“决战！万圣节噗尼”兑换所使用的道具。	可於「決戰！萬聖節噗尼」兌換所使用的道具。
194	ヴァレリア新章追加記念ガチャチケット	Celebrating a New Valeria Chapter Wish Ticket	瓦莱莉娅新章节追加纪念星愿券	瓦萊莉婭新章追加紀念星願券	ヴァレリア新章追加記念  LEGEND FESを1回引くことができるチケット。	A ticket that allows you to make a wish in the Celebrating a New Valeria Chapter - LEGEND FES.	使用该券可以在“瓦莱莉娅新章节追加纪念 LEGEND FES”许下1次星愿。	可許下1次瓦萊莉婭新章追加紀念 LEGEND FES星願的票券。
