id	text	text_en	text_zh-CN	text_zh-TW
1440281111	∞	∞	∞	∞
1652569303	所持上限を超過した報酬はメールへ送付されました	A Mail with rewards that exceeded your inventory limit has been sent.	超过持有数上限的报酬已发放至邮件。	超過持有上限的報酬已發送至信件。
1859503425	+{0}個	+{0}	+{0}个	+{0}個
650821076	選択	Select	选择	選擇
853231833	?	?	？	？
526492592	ベストスコア	Best Score	最佳积分	最高積分
1332462285	復刻イベント	Revival Event	复刻活动	復刻活動
1858097493	開催	Starts	举办	開放
1314223310	獲得	Obtain	获得	獲得
145596068	％	%	%	%
511755149	探索	Exploration	探索	探索
1138638058	時間経過で解放されます	Will unlock over time.	随时间经过解锁。	隨時間經過解鎖。
1206905181	調合アイテム	Synthesis Item	调合道具	調合道具
1635266098	挑戦！	Challenge!	挑战！	挑戰！
2132187966	パラメーター	Parameter	参数	參數
1077826419	NEW	NEW	NEW	NEW
501122488	変更内容が保存されませんでした	Changes were not saved.	未保存更改内容。	未儲存變更內容。
1659457109	+10	+10	+10	+10
763040800	-10	-10	-10	-10
339595616	注意事項	Caution	注意事项	注意事項
286113245	品質	Quality	品质	品質
1797406748	終了まで	Ends:	距离结束	距離結束
935231837	海の家	Beach House	海边小屋	海之家
1491925288	UR	UR	UR	UR
1437272151	ランタナの花が刻まれた資産。\nメインストーリーや各種クエストをクリアすることで手に入れることができる。\nキャラやメモリアの育成、研究やショップで使用できる。	Assets inscribed with Lanterna Blossoms, which can be obtained by clearing parts of the main story and various quests. They can be used for Character and Memoria training, research, and in the Shop.	刻有兰塔花的资产。\n可以通过推进主线故事、通关各种挑战获得。\n可用于育成角色和回忆，还可以在研究或商店中使用。	刻有蘭塔花的資產。\n可於通關主線故事及各種挑戰後取得。\n可用於角色或回憶的育成、研究及商店。
453256582	終了する	Exit	结束	結束
1411645082	CLEAR！	CLEAR!	CLEAR！	CLEAR！
1410258557	おまけアイテム	Bonus Items	附赠道具	附錄道具
2072224122	以下のリソースについて、保持上限超過分は獲得されずに破棄されます。\nこのまま獲得してよろしいですか？	The following excess resources will be lost as they exceed the maximum storage limit.\nDo you wish to proceed with receiving them?	下列资源如超过持有上限，超过的部分将被丢弃。\n是否要继续获得？	關於以下的資源，超過持有上限的部分將被捨棄而不會獲得。\n確定要繼續獲取嗎？
1958778207	交流	Bonds	交流	交流
301106520	時期：アプリストアでの購入・お支払いになります。\n方法：お客様が選択した支払方法に関する、アプリストア、クレジットカード会社等の規約に基づきます。	Timing: Purchases and payments will be processed through the relevant app store.\nMethod: The payment method you choose is subject to the terms and conditions of the relevant app store, credit card company, and other applicable service providers.	时期：在应用商店购物、付款时。\n方法：以您选择的付款方式所关联的应用商店或信用卡公司的规定为准。	時間：在應用程式商店購買及支付。\n方法：依據您選擇的付款方式，如應用程式商店、信用卡公司等相關規章之規範。
1846390415	全色	All	全色	全色
1967257450	ボーナス	Bonus	奖励	獎勵
749104879	ピックアップ			
342337611	現在の{0}位			
118319450	【特性付与】	Add Trait	【赋予特性】	【賦予特性】
2126556047	キャラ詳細	Character Details	角色详情	角色詳情
456408798	キャラ選択	Select Character	选择角色	選擇角色
121995164	スキル	Skills	技能	技能
2012153535	ステータス	Stats	状态	狀態
1844445878	覚醒	Awaken	觉醒	覺醒
441251891	必要なピースが不足しています	More Pieces needed	所需碎片不足。	所需碎片不足
228739495	獲得可能な経験値を超えるため\n{0}経験値は獲得できませんがよろしいですか？	{0} EXP will be lost because the earnable EXP limit has been reached. Are you sure?	超出可获得的经验值，\n将有{0}经验值无法获得，是否继续？	將會超過可獲得的經驗值。\n其中無法獲得的經驗值有{0}，確定要進行嗎？
1842900883	一括解放	Unlock All	一键解锁	全部解鎖
2038115828	解放確認	Confirm Unlock	解锁确认	確認解鎖
2109918972	既に解放済みです	Already unlocked.	已解锁。	已解鎖完畢。
968827590	解放に必要なアイテムが不足しています	More items needed to unlock.	解锁所需道具不足。	解鎖所需的道具不足
384856929	解放に必要なコールが不足しています	Not enough cole to unlock.	解锁所需克尔不足。	解鎖所需的克隆不足
369592023	ボード解放後に解放できるようになります	Board must be unlocked first.	星图解锁后可解锁。	解鎖星圖後即可解鎖
1180666136	解放できるパネルがありません	No unlockable panels available.	没有可解锁的面板。	沒有可解鎖的面板。
2127903783	最後のボードまで解放済みです	All boards have been unlocked.	已解锁最后的星图。	已解鎖至最後一個星圖了。
629228046	高レベル確率アップ！	High Level Chance Up!	高等级概率提升！	高等級機率上升！
1876583761	ギフト	Gifts	天赋	天賦
670211620	-{0}%	-{0}%	-{0}%	-{0}%
2104703960	お試しキャラは{0}できません	Trial characters do not have access to {0}	试用角色无法{0}。	試用角色無法進行{0}
692432956	レベルアップ	Level Up	升级	等級上升
703090439	高レベル確率アップ {0}	High Level Chance Up {0}	高等级概率提升 {0}	高等級機率上升 {0}
1347408680	調合時にこのキャラを編成するとレベルⅣとレベルⅤの特性が抽選される確率が{0}%アップする	If this character is in the party during Synthesis, the odds of a Level IV or V trait appearing increases by {0}%.	调合时编成此角色，抽中等级Ⅳ与等级Ⅴ特性的概率将提升{0}%	調合時若將此角色加入隊伍，抽中等級Ⅳ與等級Ⅴ特性的機率將會上升{0}%
172069646	強化に必要なコールが不足しています	More Cole needed for boost.	强化所需克尔不足。	強化所需的克隆不足
1250652240	経験値素材を選択できません	No EXP materials can be selected.	无法选择经验值素材。	無法選擇經驗值素材
550001921	経験値素材を選択してください	Select EXP materials.	请选择经验值素材。	請選擇經驗值素材
806027557	ギフトボーナス強化	Enhance Gift Bonus	天赋奖励强化	強化天賦獎勵
742673755	ギフトボーナス解放	Unlock Gift Bonus	天赋奖励解锁	解鎖天賦獎勵
1294961790	HP, 物攻, 物防, 魔攻, 魔防\n+{0}%	HP, P. ATK, P. DEF, M. ATK, M. DEF\n+{0}%	HP、物攻、物防、魔攻、魔防\n+{0}%	HP、物攻、物防、魔攻、魔防\n+{0}%
479644285	最大覚醒済みのキャラです	This character is fully awakened.	此角色已觉醒至最大值。	此角色已覺醒至最大值
261204359	覚醒！	Awaken!	觉醒！	覺醒！
753718110	解放すると、キャラの{0}を<em>{1}</em>向上させます	When unlocked, raises a character's {0} by <em>{1}</em>.	解锁后，角色的{0}将提升<em>{1}</em>。	解鎖後，可使角色的{0}上升<em>{1}</em>。
1126437522	解放すると、{0}の{1}を<em>{2}%</em>上昇させます	When unlocked, raises {0}'s {1} by <em>{2}%</em>.	解锁后，{0}的{1}将提升<em>{2}%</em>。	解鎖後，可使{0}的{1}上升<em>{2}%</em>。
1316475494	解放すると、「{0}」のレベルを<em>{1}</em>アップします	When unlocked, raises the level of {0} by <em>{1}</em>.	解锁后，“{0}”的等级将提升<em>{1}</em>。	解鎖後，可使「{0}」的等級上升<em>{1}</em>。
1057434233	解放すると、「{0}」のレベルを<em>{1}</em>アップします	When unlocked, raises the level of {0} by <em>{1}</em>.	解锁后，“{0}”的等级将提升<em>{1}</em>。	解鎖後，可使「{0}」的等級上升<em>{1}</em>。
800750963	解放すると、レベル４・５の特性が出現する確率が<em>{0}%</em>上昇します	When unlocked, raises the chances of Level IV and V traits appearing by <em>{0}%</em>.	解锁后，出现等级4和等级5特性的概率将提升<em>{0}%</em>。	解鎖後，可使等級4、5的特性出現的機率上升<em>{0}%</em>。
1216942489	解放すると、レベル上限を<em>{0}</em>上昇させます	When unlocked, raises the maximum level by <em>{0}</em>.	解锁后，等级上限将提升<em>{0}</em>。	解鎖後，可使等級上限上升<em>{0}</em>。
908881060	解放すると、HP、物攻、物防、魔攻、魔防を<em>{0}%</em>向上させます	When unlocked, raises a character's HP, P. ATK, P. DEF, M. ATK, and M. DEF by <em>{0}%</em>.	解锁后，HP、物攻、物防、魔攻、魔防将提升<em>{0}%</em>。	解鎖後，可使HP、物攻、物防、魔攻、魔防上升<em>{0}%</em>。
1990059127	{0}の核	{0} Core	{0}核心	{0}之核
1784518416	{0}の恩光	{0}'s Light	{0}之恩光	{0}之恩光
813761323	技の核・一ノ星	Skill Core - Single Star	技能核心·一之星	技之核‧一之星
23665078	技の核・二ノ星	Skill Core - Dual Star	技能核心·二之星	技之核‧二之星
1442123650	調合の核	Synthesis Core	调合核心	調合之核
2124516751	攻者	Attacker	攻者	攻者
1226179526	破者	Breaker	破者	破者
1254060511	防者	Defender	防者	防者
1463695384	援者	Supporter	援者	援者
81244717	上限解放	Limit Unlock	解锁上限	解鎖上限
272500307	EXボード{0}解放	EX Board {0} Unlocked	解锁EX星图{0}	解鎖EX星圖{0}
1320003260	{0}は{1}で解放されます	{0} will be unlocked with {1}.	{0}将通过{1}解锁。	能以{1}解鎖{0}
1145368194	装備を全て外しますか？	Remove all equipment?	是否卸下全部装备？	要卸除所有裝備嗎？
1685028499	外す	Remove	卸下	卸除
1015512749	一括装備	Equip All	一键装备	一次裝備
1182191424	一括装備を実行しますか？\n（現在の装備が外れる場合があります）	Equip all items?\n(Currently equipped items may be removed in the process.)	是否执行一键装备？\n（当前装备可能被卸下）	要執行一次裝備嗎？\n（有可能卸除目前的裝備）
276546223	装備なし	Nothing Equipped	无装备	無裝備
1281446567	メモリアが選択されていません	No Memoria selected.	未选择回忆。	尚未選擇回憶
1454963291	他のキャラが装備していますが、メモリアを付け替えますか？	Remove Memoria from another character to equip?	此回忆已被其他角色装备，是否替换？	已裝備於其他角色身上，要替換回憶嗎？
243700619	装備アイテムが選択されていません	No equipment selected.	未选择装备道具。	尚未選擇裝備道具
1041898779	該当部位の装備アイテムを所持していません	No available equipment with relevant parts.	未持有该部位的装备道具。	未持有該部位的裝備道具
1338419279	他のキャラが装備していますが、装備を付け替えますか？	Remove equipment from another character to equip?	此装备已被其他角色装备，是否替换？	已裝備於其他角色身上，要替換裝備嗎？
426301085	※Lv.{0}、覚醒段階MAX、グロウボード全解放時のステータスです。\n　ロール強化分と研究効果分は反映されていません。排出時はLv.1で排出されます。	- These stats are for a fully awakened, Lv. {0} character with a fully unlocked Growboard.\nThis does not include role boosts. Characters are received at Lv. 1.	※Lv.{0}、觉醒阶段MAX、成长星图全部解锁时的状态。\n　不包含职种强化的效果。获得时为Lv.1。	※此為達到Lv.{0}、覺醒階段MAX且成長星圖完全解鎖時的狀態。\n　不會顯示強化職種及研究效果的部分。出現時為Lv.1的狀態。
1466994404	キャラクターを選択してください	Select a character.	请选择角色	請選擇角色
1782877647	メモリア装備	Equip Memoria	装备回忆	回憶裝備
565556121	装備アイテム選択	Select Equipment	选择装备道具	選擇裝備道具
1046177489	調合特性出現率ボーナス +{0}％	Boosts Trait appearance when synthesizing by {0}%.	调合特性出现概率奖励+{0}％	調合特性出現率獎勵+{0}％
428978501	ステータス強化	Enhance Stats	状态强化	狀態強化
181318612	覚醒確認	Confirm Awakening	觉醒确认	確認覺醒
588739954	調合時、特性Ⅳと特性Ⅴが\n抽選される確率\n＋{0}%	Increases the chances of getting IV and V traits by {0}% when synthesizing.	调合时，获得特性Ⅳ\n和特性Ⅴ的概率\n+{0}%	調合時，抽中特性Ⅳ\n與特性Ⅴ的機率\n＋{0}%
1250068444	Lv上限到達	Max Lv. Reached	到达Lv.上限	Lv.到達上限
1458949477	キャラのLvが上限に到達しました。\nグロウボードを解放してLv上限を解放することができます。	You have reached the maximum level for this character.\nYou can increase the limit by unlocking the related pages on the Growboard.	角色Lv.已达上限。\n解锁成长星图后可以解锁Lv.上限。	角色的Lv.已達上限。\n可藉由解鎖成長星圖來解鎖Lv.上限。
665186612	グロウボードへ	To Growboard	前往成长星图	移動至成長星圖
80215464	ボード	Board	星图	星圖
1863789005	火	Fire	火	火
631998779	氷	Ice	冰	冰
2140705387	雷	Bolt	雷	雷
425979560	斬	Slash	斩击	斬
1869641906	打	Strike	打击	打
268960083	突	Stab	突刺	突
381842684	風	Air	风	風
984441857	出典 {0}	{0} Series	出处 {0}	出處 {0}
614153689	ボード解放	Board Unlocked	星图解锁	解鎖星圖
1710388019	グロウボードが{0}まで強化できるようになりました	The Growboard can now be enhanced to page {0}.	可以将成长星图强化至{0}了。	成長星圖可強化至{0}了
2123802585	ギフトボーナス	Gift Bonus	天赋奖励	天賦獎勵
652195844	該当部位の装備アイテムを\n所持していません	No available equipment with relevant parts.	未持有该部位的\n装备道具。	未持有\n該部位的裝備道具。
